226:7,7,4,4,9,9,7,8,1,8,9,6,5,6,5,5,2,8,1,2,4,8,4,5,4,5,9,3,1,5
227:3,3,1,1,3,9,8,9,7,6,4,6,9,3,6,5,5,1,6,6,8,2,5,6,9,1,1,6,8,1
228:7,6,4,9,2,6,8,5,4,8,4,3,8,8,3,9,1,5,3,9,7,4,4,8,6,7,6,3,1,5
229:7,5,3,4,8,7,8,7,7,3,9,5,7,2,3,9,5,9,6,4,3,2,9,2,6,7,7,1,7,1
230:9,4,2,5,1,8,8,8,5,5,4,6,1,8,3,2,5,8,3,3,4,4,3,8,8,3,5,6,8,5
231:9,6,8,4,9,7,3,6,4,4,4,8,9,5,6,9,6,3,1,3,2,8,7,1,5,7,8,5,9,7
232:6,9,6,8,6,2,4,4,9,9,6,6,9,6,9,5,3,7,3,8,4,7,8,4,6,9,7,8,8,9
233:5,9,1,7,5,2,6,6,5,9,7,9,1,7,9,9,5,8,6,8,4,7,9,6,2,5,7,9,3,3
234:7,3,4,6,7,9,2,3,7,4,1,4,1,7,4,1,3,3,3,3,7,8,1,6,6,7,6,3,1,2
235:6,5,7,8,9,6,9,5,4,4,9,1,8,2,5,5,5,5,6,9,3,9,3,5,4,7,5,7,8,9
236:9,1,8,2,2,6,3,6,8,9,7,2,5,8,2,8,6,7,5,6,5,6,7,6,2,6,4,6,3,1
237:4,1,3,7,2,6,9,6,5,8,3,9,5,9,1,2,3,5,8,4,9,7,1,9,1,6,2,2,9,3
238:1,6,8,4,7,3,2,8,2,8,4,5,1,6,6,3,3,5,8,6,9,2,6,5,3,1,7,5,7,3
239:7,1,4,1,2,3,6,7,7,8,3,2,4,9,4,9,3,3,4,9,9,9,3,6,1,8,4,8,8,6
240:5,5,1,6,4,8,6,1,1,6,6,9,5,9,8,9,7,2,7,6,3,5,8,3,3,9,6,6,4,8
241:5,1,1,4,9,4,5,4,5,2,9,8,8,2,5,3,3,7,1,6,1,7,2,6,2,2,2,2,4,9
242:3,7,8,5,9,1,4,2,9,3,3,3,7,3,4,3,5,4,5,8,7,4,9,5,3,4,8,2,5,3
243:2,3,6,8,6,9,7,8,2,7,9,9,6,2,5,3,6,8,7,2,2,3,7,8,7,6,8,5,3,7
244:3,9,4,2,3,5,7,8,5,2,7,8,5,7,9,6,1,3,4,1,9,2,4,8,3,4,6,8,5,5
245:3,6,9,7,7,5,1,5,8,1,9,7,3,9,5,2,1,8,7,1,2,7,3,4,6,7,1,8,1,7
246:9,4,9,8,6,1,2,8,1,6,9,2,9,7,4,8,9,1,4,4,7,9,9,2,1,8,6,3,7,3
247:3,3,6,3,6,6,8,8,4,1,1,5,3,9,7,4,8,1,1,6,7,9,5,8,4,6,1,4,2,3
248:4,3,7,5,7,6,9,1,1,2,7,2,2,1,1,1,6,4,5,3,2,7,1,7,1,7,4,9,8,6
249:2,5,6,3,3,1,2,2,5,2,8,4,6,1,8,6,3,5,9,8,7,1,7,5,5,3,9,2,5,9
250:9,1,2,2,9,7,2,2,4,4,1,6,7,3,7,5,7,7,3,1,8,1,8,1,4,2,2,1,8,3
251:8,1,3,7,8,5,4,2,3,1,6,9,6,9,8,4,5,2,4,3,4,2,8,6,4,1,8,6,3,2
252:4,5,1,6,2,3,5,8,5,4,1,5,7,8,4,8,8,4,9,5,2,6,6,2,1,8,8,1,6,6
253:8,9,9,2,7,4,4,9,6,7,5,7,7,6,7,8,5,7,4,7,8,3,7,6,1,5,4,5,5,7
254:7,5,1,7,5,9,1,5,8,8,3,8,2,6,8,7,9,9,7,7,1,3,4,6,1,4,5,5,7,1
255:8,3,1,2,6,3,9,2,2,7,6,8,6,8,3,8,2,9,8,4,1,4,6,8,3,4,5,8,8,4
256:3,4,3,8,2,2,6,5,4,6,4,8,7,5,4,9,7,4,9,3,9,4,3,8,5,5,3,7,4,4
257:8,9,9,2,7,4,4,9,6,7,5,7,7,6,7,8,5,7,4,7,8,3,7,6,1,5,4,5,5,2
258:9,8,9,4,9,2,2,8,5,4,9,4,8,7,5,9,4,1,4,6,1,6,7,7,7,6,3,4,4,4
259:9,2,6,2,5,3,4,1,6,8,9,9,7,2,6,3,8,6,8,7,7,6,5,7,3,6,4,4,5,4
260:8,8,3,6,3,9,2,8,8,1,9,6,8,6,5,4,9,6,7,5,6,2,6,9,8,9,5,2,6,8
261:3,6,7,1,4,3,7,8,2,7,1,1,2,3,6,8,5,7,6,9,6,2,6,8,6,7,7,1,4,1
262:4,3,1,4,4,6,4,4,2,4,4,3,6,5,8,8,9,4,1,3,8,8,3,9,8,2,9,8,4,3
263:2,2,8,4,1,5,5,6,2,8,6,7,5,2,5,6,5,2,3,5,6,4,8,3,6,6,2,5,4,1
264:4,3,7,7,8,7,8,8,4,4,5,6,2,6,2,5,9,5,9,2,1,7,5,5,2,1,7,7,8,7
265:4,5,7,2,7,1,4,8,4,8,2,7,5,5,8,4,6,1,2,2,7,6,4,2,1,3,7,3,9,9
266:4,6,1,6,7,2,8,1,1,3,5,3,8,6,3,6,7,4,7,7,3,1,4,8,5,1,3,7,3,5
267:2,2,8,4,1,5,5,6,2,8,6,7,5,2,5,6,5,2,3,5,6,4,8,3,6,6,2,7,4,6
268:7,1,1,3,2,4,5,3,3,3,9,2,9,1,4,5,7,4,6,8,4,7,3,7,5,1,5,9,5,2
269:3,4,4,3,7,3,6,6,3,9,5,1,9,4,6,9,5,3,8,4,7,7,8,8,7,4,1,4,5,1
270:2,3,4,3,2,4,5,6,7,4,9,6,5,4,8,5,1,6,9,1,8,8,8,8,2,1,7,6,6,9
271:5,1,9,8,3,6,1,9,2,3,4,2,6,1,1,4,3,8,3,2,3,1,2,4,3,5,3,7,7,6
272:5,5,1,6,4,8,6,1,1,6,6,9,5,9,8,9,7,2,7,6,3,5,8,3,3,9,6,6,4,3
273:6,4,8,1,7,9,6,2,9,1,5,5,3,6,1,1,6,2,3,9,9,1,9,5,3,6,1,9,2,3
274:1,5,5,9,5,5,7,4,3,3,1,4,6,9,3,7,8,6,4,2,7,7,3,3,6,2,2,2,4,4
275:4,8,8,2,6,4,6,3,8,5,5,9,8,3,6,7,3,1,5,5,4,5,9,2,8,1,5,4,4,1
276:3,3,7,7,4,2,4,3,2,1,9,6,4,8,5,7,6,8,2,4,1,7,5,6,7,6,9,4,9,7
277:1,5,5,9,5,5,7,4,3,3,1,4,1,9,3,7,8,6,4,2,7,7,3,3,6,2,2,2,4,4
278:2,6,7,5,2,3,4,4,6,6,1,4,3,7,9,7,7,9,8,5,8,2,7,8,1,3,1,4,9,4
279:6,2,6,4,3,9,4,8,8,4,5,5,1,8,5,8,9,3,3,9,3,2,4,2,5,3,4,1,2,5
280:2,3,6,8,6,9,7,8,2,7,9,9,6,2,5,3,6,8,7,1,2,3,7,8,7,6,8,5,3,2
281:4,6,3,5,4,9,2,9,3,2,3,7,9,7,9,6,2,1,7,9,7,6,3,9,9,8,9,6,2,3
282:7,4,9,3,9,5,8,2,7,1,7,9,6,8,3,9,1,8,6,3,5,7,8,7,9,4,6,8,2,4
283:2,1,8,2,2,5,9,7,3,3,2,9,4,1,9,2,5,1,6,5,9,9,3,3,4,4,5,9,9,8
284:7,4,2,5,8,4,2,6,9,1,4,6,3,9,3,8,4,3,8,6,4,4,7,1,5,4,7,9,1,4
285:3,9,5,8,1,3,5,9,2,2,5,1,6,8,2,3,6,5,9,2,2,6,4,8,9,2,2,7,9,2
286:3,5,8,9,6,5,8,8,4,3,5,1,7,3,6,8,6,2,7,9,8,8,6,3,1,3,7,1,5,5
287:7,6,6,9,2,9,3,3,3,7,4,2,1,1,3,3,5,3,9,5,4,2,2,9,9,3,8,4,9,9
288:4,6,3,9,9,5,5,5,8,7,8,7,1,2,8,2,2,5,5,1,9,8,7,8,6,1,9,8,7,5
289:7,4,6,2,3,9,6,7,9,7,9,9,4,3,9,9,1,8,3,7,7,2,9,6,7,6,4,6,4,2
290:2,1,4,4,8,7,1,6,6,7,5,7,5,2,9,1,1,9,5,4,1,4,3,9,1,6,2,1,2,1
291:7,1,2,9,1,7,6,1,7,3,9,7,3,5,7,4,3,2,1,5,9,3,6,4,9,8,4,8,1,5
292:7,1,1,5,7,7,3,4,9,9,2,1,2,3,6,9,7,4,3,4,9,2,6,9,9,4,6,3,2,6
293:5,5,1,9,1,2,5,9,4,8,2,1,2,1,9,9,1,5,3,6,2,5,9,2,1,9,5,8,8,9
294:8,7,7,2,5,6,8,6,5,9,2,3,9,4,6,9,6,6,1,1,2,9,5,7,4,2,9,5,6,4
295:7,8,6,8,6,1,4,5,8,8,6,5,5,9,8,4,8,3,5,2,1,8,6,7,8,3,2,7,3,5
296:4,1,5,9,8,6,1,2,7,3,1,8,2,8,7,7,4,9,8,7,5,5,8,8,8,3,6,6,3,8
297:2,3,4,3,2,4,5,6,7,4,9,6,5,6,8,5,1,6,9,1,8,8,8,8,2,1,7,6,6,9
298:8,6,3,9,7,9,1,3,9,4,7,1,7,4,2,2,1,9,3,9,5,7,8,5,7,5,8,5,1,2
299:8,4,4,5,4,4,9,4,6,3,9,8,6,4,7,4,9,5,4,2,2,3,7,6,2,4,5,5,3,5
300:7,6,2,8,5,6,6,4,5,8,5,1,5,1,5,9,5,1,7,6,9,7,2,4,4,8,7,9,5,2
301:2,1,8,2,2,5,9,7,3,3,2,9,4,1,9,2,5,1,6,5,9,4,3,3,4,4,5,9,9,3
302:8,2,3,5,2,1,2,2,4,7,3,8,8,4,5,4,3,2,6,8,2,8,8,1,8,6,7,5,5,6
303:1,2,6,3,2,8,9,4,3,8,1,2,4,4,8,1,4,1,3,1,3,6,4,3,7,4,5,3,2,5
304:9,5,1,3,8,6,8,6,2,2,6,8,2,1,9,2,3,1,5,1,8,6,5,9,5,8,1,9,1,5
305:4,3,3,8,2,1,8,4,4,6,9,8,4,3,5,2,2,1,9,4,1,7,7,7,4,5,1,2,4,9
306:4,3,5,2,2,7,6,5,5,7,2,4,4,1,9,4,2,2,5,8,4,9,9,4,7,6,7,4,5,5
307:6,4,1,2,8,3,8,1,5,4,8,4,9,9,2,1,1,5,4,7,3,4,4,8,3,7,3,1,1,2
308:4,3,3,8,2,1,8,4,4,6,9,1,4,3,5,2,2,1,9,4,1,7,7,7,4,5,1,2,4,9
309:3,3,2,5,7,9,6,4,2,4,4,4,4,9,8,4,6,5,7,9,8,4,6,3,4,7,1,3,5,8
310:9,8,4,7,1,1,3,5,5,5,9,8,7,6,9,1,8,1,7,4,8,5,4,7,1,4,3,9,7,8
311:2,2,5,6,1,9,1,4,9,3,1,2,9,7,3,5,9,2,4,1,8,1,6,7,3,5,6,7,2,4
312:8,7,2,6,1,4,5,1,7,5,2,4,4,2,1,6,8,7,6,6,5,9,1,3,8,3,1,1,4,3
313:7,8,2,6,3,9,2,2,7,9,1,1,9,3,6,9,3,7,9,8,6,5,1,7,6,6,3,4,1,3
314:3,1,3,9,3,2,3,5,6,1,1,4,9,2,1,4,4,6,1,6,7,1,8,1,6,6,5,6,6,7
315:9,6,8,4,9,7,1,6,4,4,4,8,9,5,6,9,6,3,1,3,2,8,7,1,5,7,8,5,9,8
316:3,4,6,6,8,3,8,7,2,3,3,3,6,8,2,4,2,1,5,4,3,1,9,8,6,3,8,3,3,2
317:9,6,4,3,2,6,5,7,2,9,5,5,9,1,1,3,6,2,2,9,8,9,6,5,8,7,7,7,1,3
318:3,8,7,1,6,5,8,2,7,3,4,7,4,2,3,8,5,3,5,3,4,3,4,1,8,9,9,8,6,2
319:5,6,3,7,4,6,7,5,3,7,8,6,4,6,4,2,5,8,1,7,8,4,7,2,5,8,9,3,3,5
320:7,8,7,7,2,9,8,8,4,3,4,9,8,1,3,5,9,7,1,9,7,4,4,5,7,9,1,4,2,5
321:7,5,9,1,9,9,5,3,1,5,5,9,8,1,7,9,8,6,4,3,8,5,7,5,6,2,8,9,8,8
322:7,5,4,4,3,7,4,8,5,9,4,1,9,7,4,1,5,9,6,8,9,8,9,1,2,7,9,6,3,7
323:3,7,6,5,3,1,5,7,7,6,9,2,1,3,2,7,6,1,5,1,9,2,8,8,5,4,7,9,4,3
324:1,7,6,4,1,9,7,7,6,1,4,3,5,5,3,8,9,3,7,7,5,2,7,7,9,6,1,4,3,2
325:4,7,4,1,5,5,4,3,5,2,1,2,1,6,3,1,3,5,9,6,2,1,7,7,3,7,1,6,5,7
326:3,9,5,8,1,3,5,9,2,2,5,1,6,8,2,3,6,5,9,2,2,6,4,8,9,2,2,7,4,2
327:3,4,6,6,8,3,8,7,2,3,3,3,6,8,2,4,2,1,5,4,3,1,9,8,6,3,8,3,3,7
328:1,7,3,8,6,5,8,6,6,4,5,3,2,8,5,1,1,8,5,8,7,7,6,2,6,3,8,3,4,2
329:3,4,2,2,9,5,8,4,8,8,2,1,6,2,4,9,6,4,3,6,8,7,2,4,9,3,9,9,5,6
330:7,4,6,3,3,2,8,7,2,4,1,8,1,7,7,1,7,8,3,1,2,3,3,7,3,8,3,7,9,8
331:6,5,4,5,7,6,1,3,9,2,4,6,8,2,4,3,6,1,9,7,4,8,4,9,1,1,9,1,9,9
332:5,1,1,4,7,6,9,7,1,9,5,6,6,9,7,1,5,6,1,7,2,3,5,7,4,6,9,5,2,4
333:9,4,1,7,8,9,8,3,7,9,4,6,3,2,2,1,4,2,2,8,6,1,8,8,1,7,6,8,6,3
334:2,1,8,2,2,5,9,7,3,3,2,9,4,1,9,2,5,1,6,5,9,9,3,3,4,4,5,9,9,3
335:7,9,3,1,3,3,7,2,8,6,7,8,2,8,8,4,7,2,5,7,1,2,3,2,5,1,7,7,5,8
336:9,4,8,7,2,3,7,7,1,1,3,2,7,8,4,1,2,9,1,4,2,9,2,5,6,4,8,1,7,1
337:4,6,3,9,9,5,5,5,8,7,8,7,1,2,8,2,2,5,5,1,9,8,7,8,6,1,9,8,7,7
338:6,7,2,3,8,3,6,7,9,8,1,6,6,5,6,3,1,6,9,8,8,1,4,9,5,3,5,8,3,9
339:6,3,4,4,7,8,2,3,6,5,1,3,8,1,9,1,1,2,1,7,9,6,3,4,2,9,2,3,7,1
340:7,4,6,2,3,9,6,7,9,7,9,9,4,3,9,9,4,8,3,7,7,2,9,6,7,6,4,6,4,9
341:9,6,9,7,6,6,7,7,5,4,8,4,7,4,9,5,2,5,8,5,2,5,1,7,5,8,8,1,7,2
342:1,7,3,8,6,4,5,7,8,6,7,1,1,8,2,4,1,1,2,5,9,2,3,6,6,3,5,7,9,9
343:4,3,8,7,3,6,9,2,3,9,5,9,1,7,4,4,4,5,9,8,3,1,3,5,6,8,9,2,5,3
344:3,4,4,3,7,3,6,6,3,9,5,1,9,4,6,9,5,3,8,4,7,7,8,8,7,4,1,4,2,5
345:7,4,2,5,8,4,2,6,9,1,4,6,3,9,3,8,4,3,8,6,4,4,7,7,5,4,7,9,1,4
346:4,5,5,3,5,4,1,5,2,6,1,3,7,9,9,7,2,2,7,9,3,4,3,1,6,8,3,8,3,2
347:4,3,8,7,3,6,9,2,3,9,5,9,1,7,4,4,4,2,9,8,3,1,3,5,6,8,9,2,5,9
348:7,7,4,4,9,9,7,8,1,8,9,5,5,6,5,5,2,8,1,2,4,8,4,5,4,5,9,3,1,7
349:6,4,8,3,6,6,8,9,4,8,2,2,3,3,4,9,3,6,3,4,7,2,4,2,2,7,4,9,5,9
350:6,1,8,6,4,6,4,8,6,8,2,5,7,9,8,3,7,2,8,1,1,1,6,9,8,4,2,4,1,7
351:2,2,8,4,1,5,5,6,2,8,6,7,5,2,5,6,5,2,3,5,6,4,8,3,6,6,2,7,4,1
352:7,5,3,4,8,7,8,7,7,3,9,5,7,2,3,9,5,9,6,4,3,2,9,2,6,7,7,4,7,7
353:6,4,4,5,9,7,6,6,7,1,5,7,2,3,9,3,3,1,2,4,8,1,7,3,1,2,4,7,7,9
354:1,8,8,6,4,9,5,1,1,1,7,7,4,4,1,7,9,9,7,4,6,6,7,5,2,9,5,9,5,8
355:3,1,3,9,3,2,3,5,6,1,1,4,9,2,1,4,4,6,1,6,7,1,8,1,6,6,5,6,6,9
356:1,8,1,8,1,9,3,3,3,5,6,5,9,6,5,4,7,4,9,4,8,2,5,6,7,9,1,1,7,8
357:1,8,1,8,1,9,3,3,3,5,6,8,9,6,5,4,7,4,9,4,8,2,5,6,7,9,1,1,7,8
358:8,7,7,2,5,6,8,6,5,9,2,3,9,4,6,9,6,6,1,1,2,9,5,7,4,2,9,5,6,6
359:4,3,7,5,7,6,9,1,1,2,7,2,2,1,1,1,6,4,5,3,2,6,1,7,1,7,4,9,8,6
360:8,7,7,2,5,1,8,6,5,9,2,3,9,4,6,9,6,6,1,1,2,9,5,7,4,2,9,5,6,4
361:6,1,2,2,5,4,3,1,5,8,4,1,5,9,2,1,7,6,6,6,2,5,7,7,3,4,1,2,8,7
362:4,5,5,3,5,4,1,5,2,6,1,3,7,3,9,7,2,2,7,9,3,4,3,1,6,8,3,8,3,5
363:9,1,5,2,4,3,6,7,9,9,5,5,9,7,9,2,6,7,3,9,8,9,7,4,7,7,2,4,9,3
364:6,4,1,2,8,3,8,1,5,4,8,4,9,9,2,1,1,5,4,7,3,4,4,8,3,7,3,1,1,9
365:1,2,6,3,2,8,9,4,3,8,1,2,4,4,8,1,4,1,3,1,3,6,4,3,7,4,5,3,2,5
366:4,2,9,1,4,5,3,7,7,4,1,4,5,2,3,2,4,3,2,2,7,4,2,3,4,8,9,4,6,4
367:5,4,5,5,5,3,9,6,9,8,2,7,3,8,6,8,3,4,9,8,4,8,6,1,4,8,7,5,1,1
368:3,1,3,2,8,7,6,6,7,4,3,5,7,1,4,5,7,2,5,9,5,5,5,7,4,1,8,5,2,1
369:4,3,8,2,2,8,1,2,5,9,4,9,2,3,2,2,3,3,2,2,8,6,4,6,8,1,1,7,7,8
370:6,7,6,2,4,3,9,2,6,1,1,1,9,6,9,3,8,1,3,5,1,3,1,7,9,7,7,9,5,6
371:1,8,5,4,7,1,8,4,6,8,1,1,9,5,5,9,8,5,1,2,5,1,2,4,1,9,8,2,1,5
372:2,3,5,5,4,8,7,3,6,1,7,7,9,1,8,7,5,6,9,9,1,7,6,5,1,3,3,4,9,4
373:5,8,9,9,4,1,2,9,3,5,9,9,4,9,4,5,6,8,7,7,7,3,4,5,5,3,9,1,4,9
374:4,3,9,4,4,3,5,5,5,9,7,7,6,6,9,3,5,6,1,7,1,4,9,1,8,6,4,7,1,9
375:2,3,5,5,4,8,7,3,6,1,7,7,9,1,8,7,5,6,9,9,1,7,6,5,1,3,3,4,9,7
376:2,2,7,6,3,8,1,8,5,7,8,6,1,9,6,2,7,8,4,9,6,8,9,7,1,6,5,4,7,9
377:2,3,4,1,5,9,9,4,8,8,1,4,2,8,3,9,6,1,9,3,4,4,8,7,4,2,2,1,8,1
378:7,7,7,6,1,6,2,9,3,1,4,6,9,8,8,7,1,3,6,2,2,2,6,8,4,4,7,6,8,3
379:2,9,5,1,1,2,5,2,6,6,5,4,8,7,6,7,2,9,7,6,4,5,4,1,2,3,1,3,6,5
380:7,5,9,1,9,9,5,3,1,5,5,9,8,1,2,9,8,6,4,3,8,5,7,5,6,2,8,9,8,3
381:2,5,3,7,7,7,4,1,1,8,7,2,8,4,4,2,3,2,7,5,4,6,2,3,2,3,2,5,3,8
382:5,5,1,5,9,8,6,3,4,7,6,7,7,8,3,8,7,5,8,5,4,7,3,4,9,2,4,3,3,3
383:7,3,5,5,8,1,6,3,7,7,6,2,1,1,9,8,9,1,7,4,5,2,3,2,3,5,4,8,1,5
384:7,1,6,3,2,4,5,3,3,3,9,2,9,1,4,5,7,4,6,8,4,7,3,7,5,1,5,9,5,2
385:4,4,9,4,9,7,9,8,7,6,1,6,6,9,3,2,6,2,5,9,7,5,4,7,5,8,2,9,6,4
386:8,6,5,3,8,1,7,7,4,8,1,3,3,4,2,1,9,3,7,3,1,8,2,4,9,2,8,1,3,8
387:7,2,3,9,8,2,6,6,7,6,4,2,1,1,2,3,8,7,9,1,6,5,4,8,2,2,3,1,9,9
388:6,1,4,3,6,8,9,8,1,7,9,4,7,7,7,3,8,9,6,9,5,7,5,8,8,3,1,8,2,7
389:8,7,2,6,1,4,5,1,7,5,2,4,4,2,1,6,8,7,6,6,5,9,1,3,8,3,1,1,4,9
390:9,2,4,3,8,1,1,9,6,9,1,5,6,7,5,5,3,2,1,9,2,3,9,5,7,5,9,6,5,1
391:4,3,1,4,4,6,4,4,2,4,4,3,6,5,8,8,9,4,1,3,8,8,3,9,8,2,9,8,4,8
392:2,1,4,4,8,7,8,1,6,7,2,4,7,9,5,6,6,1,3,3,5,8,8,3,7,8,9,9,6,7
393:7,7,2,4,7,1,3,6,5,3,9,5,4,2,3,2,7,6,6,5,6,4,7,4,2,2,6,3,1,8
394:7,9,7,7,6,5,6,6,6,1,5,1,9,6,1,1,4,2,6,3,1,2,3,3,9,1,5,9,8,9
395:3,3,2,5,7,9,6,4,2,4,4,4,4,9,8,4,6,5,7,9,8,4,6,3,4,7,1,3,5,6
396:2,9,3,8,6,5,1,1,2,1,1,4,7,9,6,7,4,9,9,1,4,8,7,6,4,7,3,3,9,3
397:1,5,4,3,3,7,7,6,7,8,4,2,7,8,7,4,6,7,3,4,9,8,2,4,3,7,2,1,9,4
398:1,2,8,1,7,8,5,9,3,4,6,7,3,9,1,6,5,8,6,1,5,3,4,5,7,9,2,2,9,1
399:3,2,6,9,8,5,7,1,5,1,7,1,8,6,2,7,1,5,9,6,9,7,9,7,5,8,4,1,9,7
400:3,8,8,3,5,7,5,2,8,2,8,6,8,2,3,9,6,3,9,5,4,4,3,9,6,2,8,6,6,4
401:4,2,6,4,7,2,7,3,5,4,9,7,7,8,7,9,9,3,5,7,2,4,3,8,2,4,6,5,5,6
402:5,3,1,6,7,9,1,5,2,7,7,5,4,8,9,2,3,7,3,2,9,7,6,3,7,9,5,9,7,1
403:1,8,2,4,2,5,3,9,9,6,8,8,7,4,8,9,5,9,1,5,4,4,4,6,1,5,5,1,9,8
404:8,2,6,6,3,7,5,4,4,9,1,5,7,2,5,7,4,2,5,7,5,5,9,8,7,6,3,9,5,9
405:4,4,9,8,8,5,9,1,8,4,4,1,4,7,9,2,8,5,6,2,6,7,5,9,2,7,3,4,1,3
406:4,1,2,2,5,9,3,1,9,8,8,3,8,5,8,6,9,3,6,2,4,5,6,4,9,3,3,7,4,8
407:4,4,9,4,9,7,9,8,7,6,1,6,6,9,3,2,6,2,5,9,3,5,4,7,5,8,2,9,6,4
408:9,6,8,9,5,5,5,2,8,8,3,6,3,9,5,2,2,6,4,4,5,5,3,1,2,9,7,6,3,1
409:4,6,4,2,7,7,3,1,4,7,9,2,3,1,9,6,4,6,5,9,2,3,2,1,9,3,2,8,8,7
410:2,2,5,6,1,9,1,4,9,3,1,2,9,7,3,5,9,2,4,1,8,1,6,7,3,5,6,7,2,1
411:6,7,2,4,3,2,4,4,8,5,5,2,2,8,1,6,6,9,8,4,2,4,1,2,4,9,5,4,1,9
412:6,5,4,5,7,6,1,3,9,2,4,6,8,2,4,3,6,1,9,7,4,8,4,9,1,1,9,1,9,5
413:4,5,2,4,1,8,3,3,1,7,5,3,7,9,8,9,4,9,5,8,4,3,7,3,7,5,2,8,8,8
414:8,5,4,5,8,5,5,6,2,7,7,6,1,5,9,2,3,3,6,9,1,9,5,4,4,5,9,7,5,3
415:2,4,3,1,5,7,2,6,9,4,7,9,1,5,2,6,6,9,4,6,5,5,9,7,6,8,4,3,6,7
416:1,8,2,4,6,5,3,9,9,6,8,8,7,4,8,9,5,9,1,5,4,4,4,6,1,5,5,1,9,8
417:4,8,7,3,4,2,1,6,7,7,8,4,5,1,1,8,7,7,5,3,4,3,1,9,3,2,4,1,5,4
418:3,7,6,5,2,4,9,2,2,2,9,1,1,3,1,2,5,6,9,3,4,4,7,5,4,8,4,8,9,3
419:8,3,5,1,6,1,9,4,9,4,9,4,7,3,1,5,7,5,5,3,2,2,2,1,5,8,1,2,8,5
420:3,3,6,2,5,5,8,4,2,8,8,4,2,2,6,8,5,9,5,4,6,9,9,4,1,3,2,6,1,4
421:6,2,8,9,8,3,3,6,6,1,7,9,1,9,7,3,7,6,4,8,4,4,2,9,8,4,4,5,6,2
422:1,2,6,3,2,8,9,4,3,8,1,2,4,4,8,1,4,1,3,1,3,6,4,3,7,4,5,3,2,3
423:6,7,3,8,3,7,7,7,2,4,2,5,6,9,4,4,1,1,8,7,2,7,9,6,7,2,7,5,4,3
424:1,6,9,3,3,5,3,4,9,1,2,8,9,4,8,5,1,3,7,8,2,5,4,5,8,2,5,3,3,5
425:8,7,2,6,1,4,5,1,7,5,2,4,4,1,1,6,8,7,6,6,5,9,1,3,8,3,1,1,4,3
426:7,5,6,7,1,2,7,6,8,9,8,5,2,6,3,1,3,8,6,8,2,9,8,1,3,2,8,8,9,7
427:3,6,9,7,7,5,1,5,8,1,9,7,3,9,5,2,1,8,7,1,2,7,3,4,6,7,1,8,1,1
428:9,6,7,6,4,3,6,5,9,7,9,8,4,5,1,3,5,1,2,8,9,7,1,4,1,6,1,9,4,3
429:6,4,8,1,7,9,6,2,9,1,5,5,3,6,1,1,6,2,3,9,9,1,9,5,3,6,1,9,2,8
430:7,7,4,4,9,9,7,8,1,8,9,5,5,6,5,5,2,8,1,2,4,8,4,5,4,5,9,3,1,5
431:5,5,1,5,9,8,6,3,4,7,6,7,7,8,3,8,7,5,8,5,4,7,3,4,9,2,4,3,3,8
432:4,2,5,3,7,2,7,1,6,7,4,2,5,8,2,5,5,6,7,9,1,6,8,7,2,6,4,8,7,4
433:1,4,7,2,7,8,9,3,4,5,3,3,3,3,2,8,7,1,1,8,7,9,3,5,3,5,5,6,3,6
434:4,7,4,7,8,7,2,8,9,1,6,8,1,5,2,7,8,8,7,4,6,2,7,3,4,6,5,9,2,8
435:6,5,7,2,4,2,1,9,7,3,5,9,7,6,7,1,1,8,8,1,2,9,4,2,3,5,3,9,9,4
436:1,6,5,7,7,8,7,9,8,2,6,1,1,9,1,2,6,6,5,7,1,3,7,6,1,4,4,4,5,7
437:6,9,9,2,6,1,4,6,7,2,8,4,9,1,6,4,8,6,1,5,4,8,4,7,9,2,4,2,4,8
438:8,3,9,3,6,8,7,3,2,1,3,4,9,3,4,3,4,6,2,2,6,1,4,6,4,4,8,4,7,1
439:5,8,9,9,4,1,2,9,3,5,9,9,4,9,5,5,6,8,7,7,7,3,4,5,5,3,9,1,4,8
440:3,3,2,5,7,9,7,4,2,4,4,4,4,9,8,4,6,5,7,9,8,4,6,3,4,7,1,3,5,6
441:3,5,3,5,4,1,1,9,4,4,4,1,9,1,9,9,4,8,3,4,4,3,9,8,6,4,6,2,6,2
442:9,8,4,6,6,8,9,5,6,7,6,7,3,1,7,3,8,5,1,4,1,9,5,3,6,7,3,1,4,3
443:2,5,6,3,3,1,2,2,5,2,8,4,6,1,8,6,3,5,9,8,7,1,7,5,5,3,9,5,5,1
444:4,3,3,8,2,1,8,4,4,6,9,1,4,3,5,2,2,1,9,4,1,7,7,7,4,5,1,2,4,8
445:9,8,3,2,4,9,2,4,9,6,5,7,1,8,6,7,9,8,4,1,2,4,5,7,7,2,4,3,6,6
446:5,8,9,9,4,1,2,9,3,5,9,9,4,9,5,5,6,8,7,7,7,3,4,5,5,3,9,1,4,9
447:1,8,1,8,1,9,3,3,3,5,6,8,9,6,5,4,7,4,9,4,8,2,5,6,7,9,1,1,7,9
448:2,5,4,3,4,9,5,7,7,5,9,4,8,2,2,6,9,6,2,7,2,3,4,9,4,1,7,1,7,2
449:6,5,1,9,7,3,5,3,3,5,5,2,3,8,2,1,7,1,2,4,3,5,9,6,6,7,7,9,7,5
450:2,4,8,3,6,9,5,3,8,4,4,4,8,3,4,8,5,1,8,9,1,5,9,6,4,8,6,3,1,4
